name,slug,city,state,phone,rating,reviews,place_id,reviews_link,predicted_label,r_30,r_60,r_90,r_365,first_review_date,parsed_working_hours,email_1,site,latitude,longitude,modern_trust_preview,logo_storage_path
Air By Design,air-by-design,Birmingham,Alabama,+1 334-757-0299,4.9,31,ChIJXfj--h0Y3IsRieFtgNCDagI,"https://search.google.com/local/reviews?placeid=ChIJXfj--h0Y3IsRieFtgNCDagI&q=hvac,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,28,03/2024,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""8AM-5PM"", ""sunday"": ""8AM-5PM""}",john@smith.com,http://airbydesignhvac.com/,32.8738099,-85.485308,https://atlasgrowth.ai/t/modern-trust/air-by-design,/logos/air-by-design.png
"Air Dominance, LLC",air-dominance-llc,Birmingham,Alabama,+1 256-520-8563,5.0,22,ChIJX21k7u2YkqgRrPkterr_D7Q,"https://search.google.com/local/reviews?placeid=ChIJX21k7u2YkqgRrPkterr_D7Q&q=hvac,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,1,3,3,12,07/2024,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,http://airdominancellc.com/,34.7203056,-86.7318656,https://atlasgrowth.ai/t/modern-trust/air-dominance-llc,/logos/air-dominance-llc.png
Air Medx,air-medx,Birmingham,Alabama,+1 706-289-8504,3.3,26,ChIJEVCorVrOjIgRg1LV3_ywrvI,"https://search.google.com/local/reviews?placeid=ChIJEVCorVrOjIgRg1LV3_ywrvI&q=hvac,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,1,3,05/2024,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""8AM-5PM"", ""sunday"": ""24/7""}",,,32.585373,-85.455705,https://atlasgrowth.ai/t/modern-trust/air-medx,/logos/air-medx.png
Air Pro Heating and Cooling LLC,air-pro-heating-and-cooling-llc,Birmingham,Alabama,+1 256-529-1311,4.9,13,ChIJe93rJ6JGYogRIZnn3GzqggA,"https://search.google.com/local/reviews?placeid=ChIJe93rJ6JGYogRIZnn3GzqggA&q=hvac,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,1,1,12/2024,"{""monday"": ""7AM-4PM"", ""tuesday"": ""7AM-4PM"", ""wednesday"": ""7AM-4PM"", ""thursday"": ""7AM-4PM"", ""friday"": ""7AM-4PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,https://airprollc.biz/,34.88344,-86.6062714,https://atlasgrowth.ai/t/modern-trust/air-pro-heating-and-cooling-llc,
Air Service Pro,air-service-pro,Birmingham,Alabama,+1 205-516-7828,4.5,24,ChIJc3bk_cKviYgR-2H-c83RksI,"https://search.google.com/local/reviews?placeid=ChIJc3bk_cKviYgR-2H-c83RksI&q=hvac,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,0,06/2024,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""8AM-5PM"", ""sunday"": ""8AM-5PM""}",,,33.4932375,-86.8504715,https://atlasgrowth.ai/t/modern-trust/air-service-pro,
Air Service Pros,air-service-pros,Birmingham,Alabama,+1 205-516-7828,4.6,17,ChIJ04J-E7cZiYgRNzlVcdyFLds,"https://search.google.com/local/reviews?placeid=ChIJ04J-E7cZiYgRNzlVcdyFLds&q=hvac+contractor,+35201,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,2,10/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",bucketserviceshvac@gmail.com,http://bucketserviceshvac.com/,33.7589974,-86.810784,https://atlasgrowth.ai/t/modern-trust/air-service-pros,/logos/air-service-pros.png
Air Services Inc,air-services-inc,Birmingham,Alabama,,4.6,10,ChIJg01CPNkeiYgRuPwIKQ6vjR8,"https://search.google.com/local/reviews?placeid=ChIJg01CPNkeiYgRuPwIKQ6vjR8&q=hvac,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,0,12/2024,"{""monday"": ""7AM-8PM"", ""tuesday"": ""7AM-8PM"", ""wednesday"": ""7AM-8PM"", ""thursday"": ""7AM-8PM"", ""friday"": ""7AM-8PM"", ""saturday"": ""9AM-7PM"", ""sunday"": ""9AM-7PM""}",,,33.4640088,-86.8293931,https://atlasgrowth.ai/t/modern-trust/air-services-inc,
Air Tech Mechanical Contractors LLC,air-tech-mechanical-contractors-llc,Birmingham,Alabama,+1 205-229-0435,5.0,11,ChIJA-aC-G8biYgRwjHAiqz3Qrs,"https://search.google.com/local/reviews?placeid=ChIJA-aC-G8biYgRwjHAiqz3Qrs&q=hvac+contractor,+35202,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,0,12/2024,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8:30AM-4:30PM"", ""saturday"": ""8AM-12AM"", ""sunday"": ""12-4PM""}",,,33.5177961,-86.8082684,https://atlasgrowth.ai/t/modern-trust/air-tech-mechanical-contractors-llc,/logos/air-tech-mechanical-contractors-llc.png
Air logistics Heating & Air Conditioning,air-logistics-heating-air-conditioning,Birmingham,Alabama,+1 205-621-5665,5.0,9,ChIJc7oCCW2siYgR22yD0eCw-JE,"https://search.google.com/local/reviews?placeid=ChIJc7oCCW2siYgR22yD0eCw-JE&q=hvac+contractor,+35215,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,0,01/2025,"{""monday"": ""7AM-5PM"", ""tuesday"": ""7AM-5PM"", ""wednesday"": ""7AM-5PM"", ""thursday"": ""7AM-5PM"", ""friday"": ""7AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,,32.5762265,-86.6807364,https://atlasgrowth.ai/t/modern-trust/air-logistics-heating-air-conditioning,
Airbender,airbender,Birmingham,Alabama,+1 205-603-9306,5.0,45,ChIJrzbKC-0piYgRN7ZfYEOS8HU,"https://search.google.com/local/reviews?placeid=ChIJrzbKC-0piYgRN7ZfYEOS8HU&q=hvac,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,0,1,1,14,08/2023,"{""monday"": ""7AM-5PM"", ""tuesday"": ""7AM-5PM"", ""wednesday"": ""7AM-5PM"", ""thursday"": ""7AM-5PM"", ""friday"": ""7AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,,33.4602999,-86.7153389,https://atlasgrowth.ai/t/modern-trust/airbender,/logos/airbender.png
Airloc,airloc,Birmingham,Alabama,+1 205-417-0160,5.0,150,ChIJRbsKNEMZiYgRAekCQkTY8pk,"https://search.google.com/local/reviews?placeid=ChIJRbsKNEMZiYgRAekCQkTY8pk&q=hvac+contractor,+35201,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,8,04/2019,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",admin@airloc.net,http://www.airloc.net/,33.4612068,-86.8292311,https://atlasgrowth.ai/t/modern-trust/airloc,/logos/airloc.png
Alabama Comfort Controls,alabama-comfort-controls,Birmingham,Alabama,+1 256-293-8049,4.9,129,ChIJc_anRd8UqE8RkThED3NLG8U,"https://search.google.com/local/reviews?placeid=ChIJc_anRd8UqE8RkThED3NLG8U&q=hvac,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",not_logo,2,6,12,43,02/2020,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",service@alabamacomfortcontrols.com,https://www.alabamacomfortcontrols.com/,34.210545,-86.332324,https://atlasgrowth.ai/t/modern-trust/alabama-comfort-controls,
Alabama Professional Air,alabama-professional-air,Birmingham,Alabama,+1 205-337-6291,5.0,11,ChIJZ0xgbjeQJwARb1SHsjk203k,"https://search.google.com/local/reviews?placeid=ChIJZ0xgbjeQJwARb1SHsjk203k&q=hvac,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,0,1,1,8,12/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",alabamaprofessionalair@gmail.com,http://alabamaprofessionalair.godaddysites.com/,33.4309505,-86.8413174,https://atlasgrowth.ai/t/modern-trust/alabama-professional-air,/logos/alabama-professional-air.png
Allen Mechanical & HVAC LLC,allen-mechanical-hvac-llc,Birmingham,Alabama,+1 334-740-1690,5.0,11,ChIJcTUW2XfHjIgR9_epaiiRNk0,"https://search.google.com/local/reviews?placeid=ChIJcTUW2XfHjIgR9_epaiiRNk0&q=hvac,+36868,+Phenix+City,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,3,12/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",,,32.549692,-85.273639,https://atlasgrowth.ai/t/modern-trust/allen-mechanical-hvac-llc,/logos/allen-mechanical-hvac-llc.png
Allen's Heating & Cooling,allens-heating-cooling,Birmingham,Alabama,+1 334-301-4132,4.9,27,ChIJE0lozxohjIgRy83AxhLpERY,"https://search.google.com/local/reviews?placeid=ChIJj8S3u_fPjIgRErOyODFNpNA&q=hvac,+36868,+Phenix+City,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,0,05/2024,"{""monday"": ""6AM-6PM"", ""tuesday"": ""6AM-6PM"", ""wednesday"": ""6AM-6PM"", ""thursday"": ""6AM-6PM"", ""friday"": ""6AM-6PM"", ""saturday"": ""6AM-6PM"", ""sunday"": ""6AM-6PM""}",asharon75@yahoo.com,https://www.google.com/url?q=https%3A%2F%2Fwww.facebook.com%2FAllens-Heating-Cooling-LLC-123835957644839%2F,32.5876305,-86.13298,https://atlasgrowth.ai/t/modern-trust/allens-heating-cooling,
Arnold-Brown Metals & Supply,arnold-brown-metals-supply,Birmingham,Alabama,,4.9,20,ChIJ-_ozgrEbiYgRSLXYVyj1r-s,"https://search.google.com/local/reviews?placeid=ChIJ-_ozgrEbiYgRSLXYVyj1r-s&q=hvac,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,1,1,2,08/2024,"{""monday"": ""7:30AM-4:30PM"", ""tuesday"": ""7:30AM-4:05PM"", ""wednesday"": ""7:30AM-4:30PM"", ""thursday"": ""7:30AM-4:30PM"", ""friday"": ""24/7"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,,33.5173734,-86.7875379,https://atlasgrowth.ai/t/modern-trust/arnold-brown-metals-supply,
Associated Equipment Co,associated-equipment-co,Birmingham,Alabama,+1 205-251-4149,4.7,26,ChIJqyPZnPIbiYgRMwo5OBomQsQ,"https://search.google.com/local/reviews?placeid=ChIJqyPZnPIbiYgRMwo5OBomQsQ&q=hvac,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,1,1,1,05/2024,"{""monday"": ""7AM-4PM"", ""tuesday"": ""7AM-4PM"", ""wednesday"": ""7AM-4PM"", ""thursday"": ""7AM-4PM"", ""friday"": ""7AM-4PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",sbrassel@associatedequipmentinc.com,http://associatedequipmentinc.com/,33.5386651,-86.8406491,https://atlasgrowth.ai/t/modern-trust/associated-equipment-co,
Auburn Refrigeration,auburn-refrigeration,Birmingham,Alabama,+1 334-728-9782,5.0,9,ChIJK0Ou6aX0uyYR9BQwioFugNk,"https://search.google.com/local/reviews?placeid=ChIJK0Ou6aX0uyYR9BQwioFugNk&q=hvac,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,2,01/2025,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",vhrservices0@gmail.com,http://auburnrefrigeration.com/,32.6083494,-85.3299925,https://atlasgrowth.ai/t/modern-trust/auburn-refrigeration,/logos/auburn-refrigeration.png
Autumn Air Home Services,autumn-air-home-services,Birmingham,Alabama,+1 205-800-3400,4.3,11,ChIJ-3Mu5MQ7iogRjQeDur9yUVc,"https://search.google.com/local/reviews?placeid=ChIJ-3Mu5MQ7iogRjQeDur9yUVc&q=hvac,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,0,12/2024,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""8AM-5PM"", ""sunday"": ""Closed""}",info@autumnairhvacal.com,,33.7958696,-86.0536156,https://atlasgrowth.ai/t/modern-trust/autumn-air-home-services,
Autumn Air Home Services,autumn-air-home-services,Birmingham,Alabama,+1 205-800-3400,4.8,24,ChIJF40YGPTriIgRcmneObcR2TE,"https://search.google.com/local/reviews?placeid=ChIJF40YGPTriIgRcmneObcR2TE&q=hvac+contractor,+35216,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,0,06/2024,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""8AM-5PM"", ""sunday"": ""Closed""}",info@autumnairhvacal.com,,33.4309505,-86.8413174,https://atlasgrowth.ai/t/modern-trust/autumn-air-home-services,
"B&K Comfort Services, LLC",bk-comfort-services-llc,Birmingham,Alabama,+1 205-533-3076,5.0,7,ChIJ4-vUP2t4HSURJ5Ai_-wCQm4,"https://search.google.com/local/reviews?placeid=ChIJ4-vUP2t4HSURJ5Ai_-wCQm4&q=hvac+contractor,+35242,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,1,03/2025,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",alex@bkcomfortservices.com,http://www.bkcomfort.com/,33.28241,-86.746271,https://atlasgrowth.ai/t/modern-trust/bk-comfort-services-llc,/logos/bk-comfort-services-llc.png
Bearden Mechanical Heating & Cooling,bearden-mechanical-heating-cooling,Birmingham,Alabama,+1 205-602-7701,5.0,102,ChIJwbbxXvEOEQMRjjVdfDjoq3c,"https://search.google.com/local/reviews?placeid=ChIJwbbxXvEOEQMRjjVdfDjoq3c&q=hvac+contractor,+35204,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,1,6,10,55,03/2021,,,,33.6395734,-86.9698174,https://atlasgrowth.ai/t/modern-trust/bearden-mechanical-heating-cooling,/logos/bearden-mechanical-heating-cooling.png
Birmingham Heating and Air Services,birmingham-heating-and-air-services,Birmingham,Alabama,+1 659-226-2989,4.4,56,ChIJ3w34-WwNiYgROu_4wNJVq9k,"https://search.google.com/local/reviews?placeid=ChIJ3w34-WwNiYgROu_4wNJVq9k&q=hvac+contractor,+35203,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,1,1,1,5,02/2023,"{""monday"": ""7AM-8PM"", ""tuesday"": ""7AM-8PM"", ""wednesday"": ""7AM-8PM"", ""thursday"": ""7AM-8PM"", ""friday"": ""7AM-8PM"", ""saturday"": ""7AM-7PM"", ""sunday"": ""7AM-8PM""}",,,33.5934626,-86.6946799,https://atlasgrowth.ai/t/modern-trust/birmingham-heating-and-air-services,/logos/birmingham-heating-and-air-services.png
"Blankenship Heating & Cooling, LLC",blankenship-heating-cooling-llc,Birmingham,Alabama,+1 205-864-3041,4.9,51,ChIJyddDPhLjiIgR_PeiDs42lHo,"https://search.google.com/local/reviews?placeid=ChIJyddDPhLjiIgR_PeiDs42lHo&q=hvac+contractor,+35204,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,2,2,9,05/2023,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",codyblankenshiphvac@gmail.com,http://bhacllc.com/,33.5205618,-86.9535025,https://atlasgrowth.ai/t/modern-trust/blankenship-heating-cooling-llc,
Blue Mechanical Air Conditioning & Heating,blue-mechanical-air-conditioning-heating,Birmingham,Alabama,+1 678-739-9505,5.0,9,ChIJw7WPlC2liogRbMTSJ5Fx-wg,"https://search.google.com/local/reviews?placeid=ChIJw7WPlC2liogRbMTSJ5Fx-wg&q=hvac,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,1,01/2025,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",,,33.9666134,-85.0186015,https://atlasgrowth.ai/t/modern-trust/blue-mechanical-air-conditioning-heating,/logos/blue-mechanical-air-conditioning-heating.png
Blue Springs Heating & Cooling,blue-springs-heating-cooling,Birmingham,Alabama,+1 256-572-7543,5.0,6,ChIJ0S9Sjd_qiYgRrKwF-T7851A,"https://search.google.com/local/reviews?placeid=ChIJ0S9Sjd_qiYgRrKwF-T7851A&q=hvac,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,0,03/2025,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""9AM-4PM"", ""sunday"": ""Closed""}",,https://www.facebook.com/Blue-Springs-Heating-Cooling-223988554315123/,34.182657,-86.604374,https://atlasgrowth.ai/t/modern-trust/blue-springs-heating-cooling,
Blue Tick System Services LLC,blue-tick-system-services-llc,Birmingham,Alabama,+1 205-704-0717,5.0,15,ChIJBWdn2iStiYgRokTW-bfpYwk,"https://search.google.com/local/reviews?placeid=ChIJBWdn2iStiYgRokTW-bfpYwk&q=hvac,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,2,11/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",addaway1975@gmail.com,http://www.blueticksystemservices.com/,33.4472406,-86.3818834,https://atlasgrowth.ai/t/modern-trust/blue-tick-system-services-llc,/logos/blue-tick-system-services-llc.png
Bo Jiffy Heating and Air Conditioning,bo-jiffy-heating-and-air-conditioning,Birmingham,Alabama,+1 205-215-0553,4.3,35,ChIJwYk-wG4iiYgRK5o64uHIdoM,"https://search.google.com/local/reviews?placeid=ChIJwYk-wG4iiYgRK5o64uHIdoM&q=hvac+contractor,+35224,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,1,6,01/2024,"{""monday"": ""10AM-5PM"", ""tuesday"": ""9:30AM-5PM"", ""wednesday"": ""9:30AM-5PM"", ""thursday"": ""9:30AM-6PM"", ""friday"": ""9:30AM-5AM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,http://bojiffy.contractorplus.com/,32.5762265,-86.6807364,https://atlasgrowth.ai/t/modern-trust/bo-jiffy-heating-and-air-conditioning,
Brannon Heating & Air,brannon-heating-air,Birmingham,Alabama,+1 256-239-1207,4.2,12,ChIJhdZaMPFKiogRv0Mi3K5bA4c,"https://search.google.com/local/reviews?placeid=ChIJhdZaMPFKiogRv0Mi3K5bA4c&q=hvac,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,1,12/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",,https://brannonhvac.com/,33.7842725,-85.865347,https://atlasgrowth.ai/t/modern-trust/brannon-heating-air,
Bright Electric LLC,bright-electric-llc,Birmingham,Alabama,+1 256-647-3664,5.0,21,ChIJr6gUyjUuYC4RCK4wXFnXVhI,"https://search.google.com/local/reviews?placeid=ChIJr6gUyjUuYC4RCK4wXFnXVhI&q=hvac,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,0,3,6,24,08/2024,"{""monday"": ""7AM-6PM"", ""tuesday"": ""7AM-6PM"", ""wednesday"": ""7AM-6PM"", ""thursday"": ""7AM-6PM"", ""friday"": ""7AM-6PM"", ""saturday"": ""8AM-12PM"", ""sunday"": ""Closed""}",brightelectricllc.ca@gmail.com,https://brightelectric-hvacr.com/,34.604364,-86.4560815,https://atlasgrowth.ai/t/modern-trust/bright-electric-llc,/logos/bright-electric-llc.png
Brothers Heating and Cooling LLC,brothers-heating-and-cooling-llc,Birmingham,Alabama,+1 256-558-8633,4.7,26,ChIJT3fI2otpYogR_2rFaB0dXCo,"https://search.google.com/local/reviews?placeid=ChIJT3fI2otpYogR_2rFaB0dXCo&q=hvac,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,4,05/2024,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,,34.5490484,-86.668174,https://atlasgrowth.ai/t/modern-trust/brothers-heating-and-cooling-llc,/logos/brothers-heating-and-cooling-llc.png
Calderas Heating And Air LLC,calderas-heating-and-air-llc,Birmingham,Alabama,+1 205-999-5724,5.0,29,ChIJTTaaAKwOXCsROTaJJlhssd8,"https://search.google.com/local/reviews?placeid=ChIJTTaaAKwOXCsROTaJJlhssd8&q=hvac+contractor,+35205,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,1,6,9,32,04/2024,"{""monday"": ""7AM-5PM"", ""tuesday"": ""7AM-5PM"", ""wednesday"": ""7AM-5PM"", ""thursday"": ""7AM-5PM"", ""friday"": ""7AM-5PM"", ""saturday"": ""7AM-5PM"", ""sunday"": ""Closed""}",,https://calderasheatingdandair.com/,33.7589974,-86.7177199,https://atlasgrowth.ai/t/modern-trust/calderas-heating-and-air-llc,/logos/calderas-heating-and-air-llc.png
Campbell Air Conditioning,campbell-air-conditioning,Birmingham,Alabama,+1 205-427-7390,4.9,122,ChIJJ_l2mnmviYgRoSZEukFYTbc,"https://search.google.com/local/reviews?placeid=ChIJJ_l2mnmviYgRoSZEukFYTbc&q=hvac+contractor,+35215,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,1,63,05/2020,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""8AM-12PM"", ""sunday"": ""Closed""}",bryan@campbell-hvac.com,https://www.campbell-hvac.com/,33.817678,-86.435565,https://atlasgrowth.ai/t/modern-trust/campbell-air-conditioning,/logos/campbell-air-conditioning.png
Casper Heating and Cooling,casper-heating-and-cooling,Birmingham,Alabama,+1 659-212-8622,5.0,94,ChIJwzVreMhhgCkRf_aD4ureIVo,"https://search.google.com/local/reviews?placeid=ChIJwzVreMhhgCkRf_aD4ureIVo&q=hvac+contractor,+35201,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,2,4,5,28,07/2021,"{""monday"": ""7AM-5PM"", ""tuesday"": ""7AM-5PM"", ""wednesday"": ""7AM-5PM"", ""thursday"": ""7AM-5PM"", ""friday"": ""7AM-5PM"", ""saturday"": ""8AM-3PM"", ""sunday"": ""Closed""}",casperhvac205@gmail.com,https://www.casper-hvac.com/,33.456993,-86.839674,https://atlasgrowth.ai/t/modern-trust/casper-heating-and-cooling,/logos/casper-heating-and-cooling.png
Cavalry Climate,cavalry-climate,Birmingham,Alabama,+1 205-840-8010,4.8,16,ChIJ2_x53hvaS4cR5t3aKqOSmq0,"https://search.google.com/local/reviews?placeid=ChIJ2_x53hvaS4cR5t3aKqOSmq0&q=hvac+contractor,+35244,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,0,1,1,7,10/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",,,33.410099,-86.810784,https://atlasgrowth.ai/t/modern-trust/cavalry-climate,/logos/cavalry-climate.png
Central Mechanical,central-mechanical,Birmingham,Alabama,+1 205-569-5655,5.0,11,ChIJ2WealLwCSQARtBz8KttK8rs,"https://search.google.com/local/reviews?placeid=ChIJ2WealLwCSQARtBz8KttK8rs&q=hvac,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,3,11,12/2024,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,,33.639315,-86.658149,https://atlasgrowth.ai/t/modern-trust/central-mechanical,
Channell Comfort Cooling & Heating LLC,channell-comfort-cooling-heating-llc,Birmingham,Alabama,+1 256-786-0367,5.0,8,ChIJRbdhQXB1jIgR9LgI9hoTIjE,"https://search.google.com/local/reviews?placeid=ChIJRbdhQXB1jIgR9LgI9hoTIjE&q=hvac,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,1,1,1,5,01/2025,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",channellcomfortcoolingandheating@yahoo.com,https://www.facebook.com/channellcomfortcoolingandheating/,32.8895024,-85.930138,https://atlasgrowth.ai/t/modern-trust/channell-comfort-cooling-heating-llc,/logos/channell-comfort-cooling-heating-llc.png
